postcode,easting,northing,soilType,elevation,nearestWatercourse,distanceToWatercourse,localAuthority,postcodeDistrict,Unnamed: 0,catsPerHousehold,dogsPerHousehold,pre_1900,1900_1929,1930_1945,1945_1964,1965_1982,1983_1999,2000_present,unknown,latitude,longitude,medianPrice,historicallyFlooded
RG25 1LR,474021,151080,Luvisols,0.0,Basingstoke Canal,810.0,,RG25,2054.0,0.853771284,0.979122858,0.2282807638226193,0.0658257406183663,0.0663302276528869,0.1555573265166495,0.2113917971822888,0.1368257507721359,0.1025289655281375,0.0332594279069154,51.25409127985951,-0.9407110161626848,486954.5,0
GU3 3PH,496851,154258,Podsols,40.0,,0.0,,GU3,949.0,0.85196458,0.977050891,0.197220161209075,0.1135970984553903,0.109684280306359,0.2144962193263511,0.1592565063901857,0.0991745509947216,0.0866978370873372,0.0198733462305797,51.279243008781926,-0.6128028461355058,486954.5,0
SO2 9GY,444534,110797,Unsurveyed/Urban,20.0,,0.0,Southampton,SO2,,,,,,,,,,,,50.894943709452676,-1.3681536062933028,486954.5,0
EX21 5NT,251338,105956,Cambisols,70.0,River Torridge,1230.0,,EX21,781.0,1.13950954,1.306813497,0.3870093424967653,0.0393532437351156,0.0205537363346198,0.0626065233745375,0.1230269300178776,0.1804427301333726,0.173224811300474,0.0137826826072374,50.83399135758914,-4.1124889921925005,486954.5,0
PO6 9BB,465600,105430,Unsurveyed/Urban,10.0,,2540.0,Portsmouth,PO6,2026.0,0.182585756,0.209393183,0.0196686885341279,0.1571737283980127,0.2875828440853101,0.3046455601857843,0.069663103474921,0.1017128651583018,0.0571088035011186,0.0024444066624233,50.84468317074386,-1.0696179201043188,486954.5,0
TW16 6NT,510010,169645,Unsurveyed/Urban,0.0,,2830.0,Spelthorne,TW16,2622.0,0.437642933,0.501898117,0.0485951132131141,0.0832689736855068,0.149041656060404,0.3335762521515147,0.1850471450356585,0.1005695584003557,0.0871671410092614,0.0127341604441844,51.41515953001797,-0.41945961106172747,486954.5,0
PO9 5NN,472669,108842,Unsurveyed/Urban,0.0,,1950.0,Havant,PO9,2029.0,0.362071869,0.415231632,0.0933711428245666,0.0428175429107254,0.029216306413472,0.434543367041582,0.1975914232474747,0.1017611909525199,0.0917994285295044,0.0088995980801547,50.87451712564036,-0.9685532721741258,486954.5,0
TN31 6UG,584472,124490,Planosols,30.0,,380.0,,TN31,2529.0,0.585062603,0.670962092,0.3095582145825539,0.0774784172005603,0.1144023877111285,0.0926035257118304,0.1711173023362883,0.1139929652837775,0.1001321914081211,0.0207149957657397,50.990245180983,0.6271325501340774,486954.5,0
BS35 4LW,355281,185331,Gleysols,0.0,The Pill,420.0,South Gloucestershire,BS35,275.0,0.323735349,0.371266505,0.1759558078582848,0.0247340597169915,0.0460610313066375,0.2001435813953669,0.3065433891305203,0.1544455469960289,0.0614671503809497,0.03064943321522,51.565070333459,-2.646546029334986,486954.5,0
W4 9DZ,520717,178385,,10.0,,1580.0,,W4,2666.0,0.223571615,0.256396629,0.3822048776915658,0.2100828586859058,0.055834723081815,0.0552055942955549,0.1036680468342057,0.1569640385441165,0.0328630551353425,0.0031768057314934,51.4915331411412,-0.26258728286510835,486954.5,0
BA16 0DP,348659,136747,Unsurveyed/Urban,20.0,Old Rhyne,590.0,,BA16,127.0,0.248139559,0.284571663,0.1637197362136152,0.0486394385105399,0.0462902423018923,0.1690688322471802,0.1873449772433696,0.1894262636346361,0.1766190570771731,0.0188914527715934,51.12768850904644,-2.735047781025367,486954.5,0
TN20 6UF,559337,127227,Luvisols,110.0,,2210.0,Wealden,TN20,2517.0,0.390708307,0.448072501,0.3202596427228904,0.1019584973706299,0.0860895339880684,0.1339818459990383,0.1131493249482204,0.1160583774380196,0.0852370759015351,0.0432657016315976,51.022339266546446,0.2705136411174008,486954.5,0
BN2 3QR,532109,105518,,0.0,River Adur,8670.0,Brighton and Hove,BN2,224.0,0.352781871,0.404577666,0.3725730146583231,0.0411599344247331,0.1070617303456833,0.1821683818606329,0.1174502708460555,0.1065365992606857,0.0595871355079352,0.0134629330959509,50.83412562710129,-0.12532780044783515,486954.5,0
GU1 9DD,499049,150522,,30.0,River Wey,1030.0,Guildford,GU1,928.0,0.535788485,0.614453498,0.329575717721079,0.1164141090869413,0.0539501750782811,0.1172658094892104,0.1513084494813172,0.0804135215885872,0.138544091219137,0.0125281263354464,51.24528236546133,-0.5823331546052322,486954.5,0
CT7 9SF,629636,169347,Unsurveyed/Urban,10.0,Brooksend Stream,0.0,Thanet,CT7,470.0,0.362971227,0.416263034,0.186611973107649,0.0982089898444037,0.0815007045937083,0.2553666161978403,0.1808831047939318,0.1232286206636563,0.0601089623173553,0.0140910284814551,51.376705935041514,1.2982898667940725,486954.5,0
TW19 5LZ,501551,174378,Unsurveyed/Urban,20.0,Colne Brook,1060.0,,TW19,2625.0,0.251741714,0.28870269,0.058784174882049,0.0884655613669064,0.104615992411592,0.3174553530192908,0.1855357823330166,0.1303541529678765,0.085396099994759,0.0293928830245095,51.459279319143604,-0.539698852885045,486954.5,0
PL26 6QY,201627,44993,Unsurveyed/Urban,0.0,,510.0,Cornwall,PL26,1979.0,0.623015508,0.714487282,0.2598449824271228,0.0956236742574315,0.0273127823009747,0.0912380054676103,0.1591926296139703,0.173540356985552,0.1888342861371671,0.0044132828101709,50.27150368434636,-4.785155995321778,486954.5,0
PO12 9FD,460019,100900,Unsurveyed/Urban,10.0,,2050.0,Gosport,PO12,1999.0,0.327486754,0.375568694,0.1734220653509278,0.0672842577082309,0.259403218215624,0.1214924891633967,0.1772589170319207,0.0955549075222819,0.1006993130153259,0.0048848319922917,50.80455641807792,-1.1496180756612653,486954.5,0
BS39 4AG,361756,163757,,40.0,River Chew,0.0,Bath and North East Somerset,BS39,278.0,0.596208829,0.683744819,0.2287314275151389,0.0581360339811204,0.0599446163009848,0.1817679028527174,0.2013811584396606,0.140096200871001,0.1224592488706019,0.0074834111687747,51.3715741099443,-2.5507960747349765,486954.5,0
UB10 0WG,505009,183132,Unsurveyed/Urban,30.0,,1320.0,Hillingdon,UB10,2636.0,0.22219304,0.254815649,0.0280990354025461,0.1187032829034376,0.2794856753416589,0.214947242577836,0.1735347576248253,0.1095911861218577,0.0724232272210551,0.003215592806783,51.53733300927729,-0.48734133827447407,486954.5,0
PO33 1GG,460524,91271,Planosols,0.0,,0.0,Isle of Wight,PO33,2015.0,0.230106752,0.26389126,0.356641872837658,0.0531100567186661,0.0421461446763013,0.0895442819324133,0.2102584359650776,0.1322211539394183,0.1094731325093019,0.0066049214211632,50.71792385539065,-1.144032863237762,486954.5,0
SO2 7BJ,444996,112595,Unsurveyed/Urban,40.0,River Itchen,1510.0,,SO2,,,,,,,,,,,,50.91107529614188,-1.3613639299836162,486954.5,0
RG26 5GP,465395,159735,Planosols,60.0,,1270.0,Basingstoke and Deane,RG26,2055.0,0.409326983,0.46942479,0.0737208562456788,0.023459370044218,0.0287966094876581,0.2916979480456477,0.3317218168264688,0.1449894018253132,0.095392373780513,0.0102216237445022,51.33295759209424,-1.0627144384073555,486954.5,0
RG40 4PX,479132,165321,Luvisols,0.0,,0.0,Wokingham,RG40,2062.0,0.859645084,0.985859055,0.1186921386988685,0.1088898312081677,0.0284863297352121,0.1802679694391878,0.2406740666139639,0.1876766074302581,0.108771098439934,0.0265419584344074,51.381432262591424,-0.8643321694663062,486954.5,0
EX1 1DD,291900,92200,Unsurveyed/Urban,0.0,River Exe,0.0,Exeter,EX1,768.0,0.287597215,0.329822533,0.2102957957350281,0.0571713076827558,0.0719133134784656,0.1140543216951682,0.2114854763895149,0.1006985459242297,0.2186892709431161,0.0156919681517214,50.71934021501485,-3.532689552980522,486954.5,0
BS37 7EG,370911,184708,Stagnosols,70.0,,0.0,South Gloucestershire,BS37,277.0,0.206063463,0.236317912,0.104074122636628,0.0167590413077527,0.0311945376807781,0.1339963826278826,0.3643525534484923,0.2593488821633212,0.0637784281749432,0.0264960519602016,51.560494965991545,-2.421012065026591,486954.5,0
CT14 0PB,632541,156106,,10.0,The Delf,1640.0,,CT14,457.0,0.614439816,0.704652498,0.3408110288150984,0.0816132146407463,0.0934806963047332,0.1061203850183487,0.1736981690116849,0.124682925475833,0.0602864935215174,0.0193070872120379,51.25666668929453,1.3313281567745967,486954.5,0
BS20 6YN,347240,175698,Gleysols,10.0,,430.0,,BS20,260.0,0.560782723,0.643117416,0.1100846732826928,0.0630732615977742,0.0348033733211335,0.1864969894393466,0.2352693203860655,0.1313338321733093,0.2226365631921541,0.0163019866075237,51.47776691479568,-2.7610959244437803,486954.5,0
SW15 6DY,523355,174767,,20.0,Beverley Brook,1160.0,Wandsworth,SW15,2406.0,0.130311175,0.149443596,0.230820802998854,0.1023080947183268,0.086526583920975,0.2264177775818287,0.1908474203625395,0.0375338806954286,0.1149590573409988,0.0105863823810484,51.45844869969792,-0.22587095714145616,486954.5,0
CT15 4DT,627642,150598,Cambisols,80.0,,6910.0,Dover,CT15,458.0,0.637970403,0.73163787,0.2000232224859345,0.1259050480528122,0.0785200974799201,0.1485385896665688,0.2714360344482747,0.0875813053610164,0.0478937639569255,0.0401019385485473,51.20919505231634,1.257743230623555,486954.5,0
BH31 6TH,409751,108085,Podsols,30.0,River Crane,900.0,,BH31,197.0,0.793155989,0.909607963,0.01837275772396,0.0238781144626849,0.0180323464051765,0.0558892730113806,0.2480978803183754,0.4457968616333614,0.169264225291842,0.0206685411532189,50.87218431160174,-1.8627913793067286,486954.5,0
TN27 9DF,582925,144892,,30.0,,1790.0,,TN27,2524.0,0.950798818,1.090396074,0.3079175306311941,0.0634692744115683,0.0437768001178898,0.1453284004393507,0.1756248256636702,0.1346070108974418,0.0953681609686472,0.0339079968702376,51.174004999068536,0.6154335172697134,486954.5,0
SP11 9LS,425786,149317,Leptosols,120.0,,4930.0,Wiltshire,SP11,2346.0,0.413990929,0.474773501,0.1897705761689611,0.0614140296059519,0.0429702551874512,0.1394064335668314,0.1946647982880574,0.1502937394358884,0.1961165679382254,0.0253635998086329,51.242451196867336,-1.6319840067817426,486954.5,0
SP6 1DB,413934,114142,Luvisols,30.0,Ashford Water,150.0,,SP6,2351.0,1.421333782,1.630015462,0.2449027919109948,0.1011140201366305,0.034290193931098,0.1360801649250539,0.2124343019679825,0.1532304763652246,0.0945188555339467,0.0234291952290689,50.92656603368305,-1.8031146624580743,486954.5,0
TN22 5GL,548368,119797,Planosols,30.0,Ridgewood Stream,0.0,Wealden,TN22,2519.0,0.672217812,0.770913519,0.1747644660311683,0.0581334808035981,0.0383940787231971,0.0873372550725993,0.2780876868555808,0.2488643147854155,0.0820152560121838,0.0324034617162568,50.958505308816314,0.11119923047695403,486954.5,0
TR4 8YN,175000,44600,,80.0,,0.0,Cornwall,TR4,2580.0,0.741936927,0.850868866,0.3395340148834098,0.0200283262714482,0.0365509225924488,0.0762553121012574,0.235488635246078,0.1667612420212637,0.113922424799745,0.0114591220843487,50.25842665870519,-5.158017095881327,486954.5,0
RG22 4AR,462369,150542,,100.0,,2040.0,,RG22,2051.0,0.266154875,0.305232006,0.0012068245368914,0.0137503456357173,0.0266146999776209,0.2165197162477585,0.4491066440361471,0.174456116095722,0.1155111175047307,0.0028345359654118,51.25064552771583,-1.1077464521086617,486954.5,0
SO45 5QX,441081,107085,Planosols,30.0,,1430.0,New Forest,SO45,2339.0,0.511342995,0.586418897,0.0359135952894891,0.0456590588557036,0.0284625402842271,0.2538677262758231,0.3205180469252027,0.2209569619492083,0.0733179262282264,0.0213041441921192,50.86182082840426,-1.417664070232764,486954.5,0
TA2 7LD,323364,126887,,40.0,Kingston Stream,700.0,Somerset West and Taunton,TA2,2464.0,0.471458727,0.54067878,0.1406268306938948,0.0834399598882757,0.0586245723018435,0.186862693539879,0.1460570398340595,0.1643746730610627,0.1841782891119699,0.0358359415690145,51.03621157995538,-3.0943627564201104,486954.5,0
EX20 2EQ,265779,101876,Cambisols,120.0,River Taw,0.0,,EX20,780.0,1.012882828,1.161595322,0.406033428329885,0.0472238332261827,0.034580757358483,0.0712342489464538,0.1194134607349923,0.1308329485525276,0.1822284520391318,0.0084528708123434,50.80085415260024,-3.9060490768365628,486954.5,0
TW18 1LQ,504822,170522,Unsurveyed/Urban,20.0,,2500.0,Spelthorne,TW18,2624.0,0.466780809,0.535314044,0.1642501632001199,0.1027349781955706,0.1211180534116263,0.2067041258783238,0.180964868240169,0.1619330476453515,0.053936590079346,0.0083581733494926,51.42402429966586,-0.4937749392704187,486954.5,0
RG4 8PD,471300,175700,,0.0,River Thames,1210.0,Reading,RG4,2061.0,0.237379503,0.272231805,0.1217092919667951,0.1098497135663398,0.1176302199614478,0.1481050101189018,0.2573314612264737,0.1190420546510233,0.1092323049327319,0.0170999435762863,51.47577714278261,-0.9747649165873207,486954.5,0
CT12 5HT,635000,164200,Luvisols,20.0,,0.0,,CT12,455.0,0.411227903,0.471604804,0.1211217470988489,0.1033760724045481,0.1438925125537486,0.2583280327760959,0.1937540518886474,0.0775427769316365,0.0873842444362874,0.0146005619101868,51.32831295474816,1.3718277434284813,486954.5,0
EX10 9PE,313286,89973,Unsurveyed/Urban,0.0,River Sid,0.0,East Devon,EX10,769.0,0.644082588,0.738647452,0.2326110206470539,0.1217392492685852,0.0810661349705154,0.1293509859082431,0.1980133582677753,0.1344058435315292,0.0828859619072792,0.0199274454990183,50.70290727572217,-3.22929911731645,486954.5,0
SM4 5QE,525000,167100,Unsurveyed/Urban,30.0,Pyl Brook,0.0,,SM4,2286.0,0.193064935,0.221410926,0.030540190024546,0.1108183880745902,0.6657095872288125,0.0800912462246297,0.0324841576155684,0.0293920702795422,0.0489788329030586,0.0019855276492521,51.38918365703292,-0.2049079559040018,486954.5,0
SE9 3LP,542715,172795,Unsurveyed/Urban,50.0,,0.0,Greenwich,SE9,2234.0,0.137509629,0.157698934,0.0468624794563049,0.1639752542405547,0.3433016055333362,0.2851990768625607,0.0917653351590489,0.0282971230129873,0.031029212322371,0.009569913412836,51.436183558831765,0.05181511572333734,486954.5,0
SW9 0ST,530699,176238,,10.0,River Thames,3060.0,Lambeth,SW9,2427.0,0.052000541,0.059635314,0.2707850960851926,0.0242710811443289,0.0397017735788459,0.1045230524334408,0.2911090441169792,0.0629374658342771,0.1936547476272975,0.0130177391796377,51.470021758503655,-0.11968062416335584,486954.5,0
BS34 5QU,358631,180982,Stagnosols,0.0,,1220.0,South Gloucestershire,BS34,274.0,0.315642193,0.361985103,0.0240228722516676,0.0156403658946971,0.1858685031627644,0.1930260451427104,0.2159522243819542,0.1305305744584269,0.2146409320608421,0.0203184826469369,51.52622529811888,-2.597706506197773,486954.5,0
TQ12 6YA,284743,69923,Cambisols,50.0,,630.0,Teignbridge,TQ12,2548.0,0.572427731,0.656472157,0.2858120761459928,0.0722436205983062,0.046843225110336,0.121060715487246,0.1268186386316623,0.2360083686448636,0.1032197820067565,0.0079935733748363,50.51771142480974,-3.6271050954579844,486954.5,0
SW15 2SN,524100,174900,,0.0,,0.0,,SW15,2406.0,0.130311175,0.149443596,0.230820802998854,0.1023080947183268,0.086526583920975,0.2264177775818287,0.1908474203625395,0.0375338806954286,0.1149590573409988,0.0105863823810484,51.45948131829198,-0.21510668610830558,486954.5,0
RH19 2NE,539241,140906,Luvisols,0.0,,850.0,,RH19,2081.0,0.393782548,0.451598105,0.130529673927497,0.1235643028528647,0.0666386575548102,0.1891799122249898,0.1943486061119075,0.1625809042789077,0.1126894650816053,0.0204684779674174,51.15048240224787,-0.010557735324173659,486954.5,0
PL12 5ZX,242804,58863,Arenosols,60.0,River Tamar,780.0,,PL12,1964.0,0.510327895,0.585254759,0.2384177730964821,0.0470814157323841,0.060071453920448,0.1078069447512644,0.2654108781307112,0.1736598880558208,0.0963309661386446,0.0112206801742445,50.408555205845076,-4.213616404856105,486954.5,0
BN52 9SH,529121,104388,,0.0,,5640.0,,BN52,,,,,,,,,,,,50.824642997815104,-0.16813369286371158,486954.5,0
RH1 6QA,527512,149380,,0.0,,0.0,Reigate and Banstead,RH1,2071.0,0.579308944,0.664363676,0.1621774950926168,0.0561813202622479,0.0653252227867551,0.1683374909963199,0.1132154204611988,0.2116018991990775,0.2030728946303897,0.020088256571394,51.229372509956775,-0.17515408936086374,486954.5,0
TW3 2AG,513727,175141,Unsurveyed/Urban,20.0,River Crane,1640.0,,TW3,2628.0,0.122599078,0.1405992,0.115055183537265,0.1965272740429863,0.1173662879856991,0.0321426500679636,0.0599687774935348,0.1180930629089647,0.3587437820415253,0.0021029819220609,51.46382436076823,-0.3642689204652833,486954.5,0
SE6 1YT,538824,173594,Unsurveyed/Urban,30.0,,2350.0,Lewisham,SE6,2231.0,0.093062394,0.10672591,0.3014773581567396,0.3038829605472284,0.1506201683748317,0.0552312869931099,0.0459675927168031,0.0466793278860091,0.0704712976603717,0.0256700076649062,51.444329416121086,-0.003813681912654904,486954.5,0
GU29 9JF,488315,120473,Podsols,30.0,,0.0,Chichester,GU29,948.0,0.875660662,1.004226057,0.2832278531193601,0.0664384637977466,0.0790600948983509,0.1434048879693393,0.2057064646442473,0.1162261676659309,0.0791454458932622,0.0267906220117623,50.97690614186893,-0.743420930344885,486954.5,0
BS3 5AZ,358791,170904,Unsurveyed/Urban,0.0,The Malago,330.0,,BS3,270.0,0.287999095,0.330283417,0.1140467900666786,0.3396620263340489,0.1773957971289816,0.057763425945682,0.0481336451898246,0.0414138509050638,0.2127691022900777,0.0088153621396424,51.43562565681293,-2.594221063434213,486954.5,0
TW3 3AS,513371,175710,Unsurveyed/Urban,20.0,,2310.0,Hounslow,TW3,2628.0,0.122599078,0.1405992,0.115055183537265,0.1965272740429863,0.1173662879856991,0.0321426500679636,0.0599687774935348,0.1180930629089647,0.3587437820415253,0.0021029819220609,51.46900980795247,-0.3692090692732347,486954.5,0
GU8 4LP,499580,136084,,50.0,,170.0,Waverley,GU8,964.0,0.919288779,1.054259699,0.2949624275737632,0.0911978319605879,0.0934258720252946,0.1731800300473049,0.1359646721618332,0.1141011245721788,0.0855328030909737,0.0116352385680633,51.115404218524894,-0.57872463616661,486954.5,0
EX31 3QA,252061,127466,Cambisols,0.0,,1890.0,North Devon,EX31,807.0,1.719408578,1.971853905,0.2529327077686979,0.0405170318565325,0.0478745779082766,0.1086695999923799,0.2290101297623288,0.1872691504990884,0.1150591172979198,0.0186676849147758,51.02747116056134,-4.110965438850483,486954.5,0
RH1 9FP,528212,150643,,0.0,Redhill Brook,0.0,Reigate and Banstead,RH1,2071.0,0.579308944,0.664363676,0.1621774950926168,0.0561813202622479,0.0653252227867551,0.1683374909963199,0.1132154204611988,0.2116018991990775,0.2030728946303897,0.020088256571394,51.24056673866214,-0.1646825519635956,486954.5,0
TN12 9PS,570858,146622,Planosols,20.0,,410.0,,TN12,2508.0,1.289936696,1.479326522,0.249519874335147,0.065014206056695,0.0587142647326201,0.189927577603291,0.2095629872969866,0.1403872435315415,0.0637272214009827,0.0231466250427358,51.19327688504901,0.44380654717392737,486954.5,0
DA1 9BU,553664,174039,Unsurveyed/Urban,20.0,,1370.0,Dartford,DA1,509.0,0.234504962,0.268935221,0.1289639521637293,0.2301892037162176,0.0914445895063969,0.1666318555024991,0.0864436675826518,0.1060709101434156,0.1703965664354016,0.0198592549496879,51.44449942177313,0.20975380380453953,486954.5,0
PO5 3HN,464280,98875,Unsurveyed/Urban,10.0,,0.0,,PO5,2025.0,0.148259219,0.170026789,0.4695581994640238,0.0511947080400083,0.0113921058283983,0.1177738822167068,0.1845186785360057,0.0927426868036039,0.0672327489760734,0.0055869901351796,50.785892548190645,-1.089510413981516,486954.5,0
GU31 4XR,475466,123203,Luvisols,60.0,,510.0,,GU31,951.0,0.846077838,0.970299852,0.2135334355888065,0.0709284949216864,0.0508761085329612,0.1235331033661387,0.2231759111597939,0.2106586441527013,0.0914939735520529,0.0158003287258587,51.00327544394552,-0.9258376370700654,486954.5,0
BS36 2PN,367518,181188,Unsurveyed/Urban,0.0,River Frome,1230.0,South Gloucestershire,BS36,276.0,0.376326477,0.431579116,0.1195828115197771,0.031520795939894,0.0437671281302063,0.323894495723151,0.2621072517104004,0.1030345025338696,0.0947533285678933,0.0213396858748079,51.528660423115866,-2.4696292919946923,486954.5,0
