postcode,postcodeDistrict,postcodeSector,easting,northing,longitude,latitude,soilType,elevation,nearestWatercourse,distanceToWatercourse,localAuthority,riskLabel,medianPrice,historicallyFlooded
CT18 7SX,CT18,CT18 7,620512,139752,1.1491887138330426,51.11461093044947,Luvisols,160,Nail Bourne,7650.0,Folkestone and Hythe,1,327300.0,0
CT18 7SY,CT18,CT18 7,621264,139213,1.1595851345604538,51.10948195798925,Luvisols,160,Nail Bourne,2010.0,Folkestone and Hythe,1,382000.0,0
CT18 7TA,CT18,CT18 7,621052,139397,1.1566740838808935,51.11121572054925,Luvisols,160,Nail Bourne,2280.0,Folkestone and Hythe,1,396600.0,0
CT18 7TH,CT18,CT18 7,620912,139254,1.1545897360528383,51.1099857420029,Luvisols,160,Nail Bourne,2230.0,Folkestone and Hythe,1,360800.0,0
CT18 7TJ,CT18,CT18 7,621445,139142,1.1621231340444154,51.10877464901367,Luvisols,150,Nail Bourne,1870.0,Folkestone and Hythe,2,455900.0,0
CT18 7TP,CT18,CT18 7,620841,139196,1.153541597176702,51.10949233186722,Luvisols,160,Nail Bourne,2230.0,Folkestone and Hythe,1,338700.0,0
CT18 7TR,CT18,CT18 7,621360,140142,1.1615239767334629,51.11778582083228,Luvisols,150,Nail Bourne,7540.0,Folkestone and Hythe,1,144400.0,0
CT18 7TY,CT18,CT18 7,621266,140303,1.1602817507871848,51.1192676148397,Luvisols,150,Nail Bourne,7350.0,Folkestone and Hythe,1,314900.0,0
CT18 7UD,CT18,CT18 7,621448,140142,1.1627793137000735,51.11775184534413,Luvisols,150,Nail Bourne,7570.0,Folkestone and Hythe,1,309000.0,0
CT18 7YU,CT18,CT18 7,620600,139800,1.1504733123782482,51.115008054756736,Luvisols,160,Nail Bourne,7620.0,Folkestone and Hythe,1,300300.0,0
CT18 7ZQ,CT18,CT18 7,621692,139849,1.166080054307735,51.11502692312259,Luvisols,160,Nail Bourne,2460.0,Folkestone and Hythe,1,357200.0,0
CT18 8AE,CT18,CT18 8,618040,139673,1.1138784471027505,51.11484674925119,Luvisols,170,East Brook,1150.0,Folkestone and Hythe,1,425400.0,0
CT18 8AF,CT18,CT18 8,617779,140058,1.1103875736500672,51.11840275447465,Luvisols,170,East Brook,1430.0,Folkestone and Hythe,1,391900.0,0
CT18 8AG,CT18,CT18 8,619183,139195,1.1298928979197411,51.11011927916716,Luvisols,170,East Brook,1770.0,Folkestone and Hythe,1,429700.0,0
CT18 8AL,CT18,CT18 8,619000,137000,1.1259521808750097,51.09048096602983,Luvisols,60,Seabrook Stream,880.0,Folkestone and Hythe,1,410200.0,0
CT18 8AN,CT18,CT18 8,618897,136969,1.124464906596606,51.09024191360735,Luvisols,60,Seabrook Stream,790.0,Folkestone and Hythe,1,426700.0,0
CT18 8AP,CT18,CT18 8,618594,137121,1.120236866419471,51.09172215089086,Luvisols,60,Seabrook Stream,420.0,Folkestone and Hythe,1,399500.0,0
CT18 8AS,CT18,CT18 8,617800,137300,1.1090239769778607,51.09363119915327,Luvisols,60,Seabrook Stream,450.0,Folkestone and Hythe,1,456000.0,0
CT18 8AW,CT18,CT18 8,618800,137200,1.1232217770201784,51.09235298153506,Luvisols,60,East Brook,640.0,Folkestone and Hythe,1,418900.0,0
CT18 8BF,CT18,CT18 8,619378,138077,1.1319951876475134,51.10000662968216,Leptosols,110,East Brook,1210.0,Folkestone and Hythe,1,448500.0,0
CT18 8BH,CT18,CT18 8,617381,136775,1.1027339189020218,51.08907612516922,Luvisols,70,Seabrook Stream,560.0,Folkestone and Hythe,2,392200.0,0
CT18 8BQ,CT18,CT18 8,618768,138702,1.123674955241253,51.10585120809991,Leptosols,160,East Brook,1230.0,Folkestone and Hythe,1,389200.0,0
CT18 8BW,CT18,CT18 8,616872,138158,1.0963069282305336,51.10168654312192,Stagnosols,80,East Brook,800.0,Folkestone and Hythe,1,396000.0,0
CT18 8BY,CT18,CT18 8,616476,139249,1.0913134379212854,51.11163214638207,Leptosols,130,East Brook,1180.0,Folkestone and Hythe,1,417200.0,0
CT18 8DA,CT18,CT18 8,616963,139561,1.0984475987107896,51.114249559255015,Leptosols,120,East Brook,1050.0,Folkestone and Hythe,1,534700.0,0
CT18 8DH,CT18,CT18 8,613817,140373,1.0540495336120987,51.12272224347837,Luvisols,180,East Stour River,1610.0,Folkestone and Hythe,1,406400.0,0
CT18 8DJ,CT18,CT18 8,613435,141722,1.0493973132183527,51.13497764382179,Luvisols,170,East Brook,1780.0,Folkestone and Hythe,1,443600.0,0
CT18 8DL,CT18,CT18 8,613878,141821,1.055778512587345,51.135701435088876,Luvisols,170,East Brook,2230.0,Folkestone and Hythe,1,163500.0,0
CT18 8DP,CT18,CT18 8,614888,141368,1.0699232898499587,51.131256075912674,Cambisols,140,East Brook,1530.0,Folkestone and Hythe,1,586700.0,0
CT18 8DS,CT18,CT18 8,614914,141005,1.0700780296781571,51.12798690820684,Cambisols,120,East Brook,1480.0,Folkestone and Hythe,1,555000.0,0
CT18 8DT,CT18,CT18 8,613673,141195,1.0524817902725345,51.13015688867132,Cambisols,150,East Brook,1880.0,Folkestone and Hythe,1,423200.0,0
CT18 8DX,CT18,CT18 8,615736,139785,1.0810781147910815,51.116723726167564,Cambisols,120,East Brook,1450.0,Folkestone and Hythe,1,744300.0,0
CT18 8DY,CT18,CT18 8,615848,139927,1.0827608211783117,51.11795660437454,Cambisols,120,East Brook,1270.0,Folkestone and Hythe,1,408700.0,0
CT18 8DZ,CT18,CT18 8,616265,140375,1.0889783243736106,51.121822074647206,Cambisols,110,East Brook,710.0,Folkestone and Hythe,2,458900.0,0
CT18 8EA,CT18,CT18 8,616569,140646,1.0934782687791134,51.124140622011645,Leptosols,120,East Brook,460.0,Folkestone and Hythe,1,382300.0,0
CT18 8ER,CT18,CT18 8,615599,141061,1.0798860978761697,51.12823251539601,Cambisols,120,East Brook,800.0,Folkestone and Hythe,1,408900.0,0
CT18 8ES,CT18,CT18 8,615619,141164,1.0802330596506518,51.12914983349904,Cambisols,120,East Brook,780.0,Folkestone and Hythe,1,382300.0,0
CT18 8EU,CT18,CT18 8,615538,141273,1.0791423408715133,51.130159011658236,Cambisols,120,East Brook,880.0,Folkestone and Hythe,1,399200.0,0
CT18 8EZ,CT18,CT18 8,615691,141327,1.0813579622172962,51.130586326862016,Cambisols,120,East Brook,750.0,Folkestone and Hythe,1,452100.0,0
CT18 8FA,CT18,CT18 8,616515,139964,1.0922985907927059,51.11803737903516,Leptosols,110,East Brook,1120.0,Folkestone and Hythe,1,406000.0,0
CT18 8FB,CT18,CT18 8,616120,140927,1.0872402008241684,51.12683314610142,Cambisols,110,East Brook,310.0,Folkestone and Hythe,1,455800.0,0
CT18 8FE,CT18,CT18 8,618159,141340,1.1165838370193073,51.129769054370996,Luvisols,160,Nail Bourne,5830.0,Folkestone and Hythe,2,448700.0,0
CT18 8FG,CT18,CT18 8,618589,137986,1.1206887848000484,51.09949066833126,Stagnosols,70,East Brook,510.0,Folkestone and Hythe,6,391800.0,0
CT18 8HA,CT18,CT18 8,615877,141375,1.0840409525323178,51.13094729760428,Cambisols,110,East Brook,600.0,Folkestone and Hythe,1,458500.0,0
CT18 8HH,CT18,CT18 8,616491,141065,1.0926168005793238,51.1279322541012,Cambisols,100,East Brook,100.0,Folkestone and Hythe,3,441700.0,0
CT18 8HL,CT18,CT18 8,616268,140847,1.089304050137238,51.12605901502853,Cambisols,100,East Brook,260.0,Folkestone and Hythe,2,380300.0,0
CT18 8HY,CT18,CT18 8,616219,141226,1.088832058023103,51.12948052507946,Cambisols,100,East Brook,230.0,Folkestone and Hythe,2,439400.0,0
CT18 8JA,CT18,CT18 8,616152,141036,1.0877621225035854,51.127799789434114,Cambisols,100,East Brook,250.0,Folkestone and Hythe,2,462500.0,0
CT18 8JB,CT18,CT18 8,616286,141114,1.089720974596348,51.12844960585105,Cambisols,100,East Brook,110.0,Folkestone and Hythe,3,404200.0,0
CT18 8JE,CT18,CT18 8,616156,141250,1.0879474432637597,51.12971978060595,Cambisols,100,East Brook,300.0,Folkestone and Hythe,2,320400.0,0
CT18 8JT,CT18,CT18 8,620474,142159,1.1501176343574349,51.13623666611446,Luvisols,150,Nail Bourne,5330.0,Folkestone and Hythe,1,440000.0,0
CT18 8JU,CT18,CT18 8,620256,141691,1.146720672750156,51.13211857496533,Luvisols,150,Nail Bourne,5710.0,Folkestone and Hythe,1,396800.0,0
CT18 8LB,CT18,CT18 8,618328,141166,1.1188900588516488,51.128142415173684,Luvisols,160,Nail Bourne,6000.0,Folkestone and Hythe,2,442300.0,0
CT18 8LH,CT18,CT18 8,619565,142493,1.1373485422257341,51.139584484609244,Luvisols,140,Nail Bourne,4760.0,Folkestone and Hythe,2,445100.0,0
CT18 8LQ,CT18,CT18 8,618782,142327,1.1260725237733518,51.13839352572851,Luvisols,150,Nail Bourne,4830.0,Folkestone and Hythe,2,452000.0,0
CT18 8LR,CT18,CT18 8,620310,141546,1.1474026657394245,51.13079594518231,Luvisols,150,Nail Bourne,5860.0,Folkestone and Hythe,1,382600.0,0
CT18 8LU,CT18,CT18 8,618200,141300,1.11714468825856,51.12939429995286,Luvisols,160,Nail Bourne,5870.0,Folkestone and Hythe,2,383700.0,0
CT18 8LX,CT18,CT18 8,616069,141042,1.0865813639384063,51.12788495357507,Cambisols,110,East Brook,330.0,Folkestone and Hythe,1,412700.0,0
CT18 8NB,CT18,CT18 8,616768,139294,1.0955056080415888,51.1119259200106,Leptosols,120,East Brook,970.0,Folkestone and Hythe,1,427700.0,0
CT18 8NH,CT18,CT18 8,616535,139441,1.0922701831121056,51.11333383597754,Leptosols,120,East Brook,1240.0,Folkestone and Hythe,1,434600.0,0
CT18 8NL,CT18,CT18 8,615976,141041,1.0852537155121198,51.12791102057728,Cambisols,110,East Brook,420.0,Folkestone and Hythe,1,309600.0,0
CT18 8NS,CT18,CT18 8,616414,140655,1.091272109477802,51.124279961561065,Cambisols,100,East Brook,420.0,Folkestone and Hythe,2,399700.0,0
CT18 8XX,CT18,CT18 8,618702,137556,1.1220399237075465,51.09558675999849,Stagnosols,60,East Brook,420.0,Folkestone and Hythe,1,428600.0,0
CT19 4AB,CT19,CT19 4,621108,136531,1.155719040820938,51.08546196067089,Unsurveyed/Urban,50,Pent Stream,920.0,Folkestone and Hythe,1,28500.0,0
CT19 4AH,CT19,CT19 4,620442,137366,1.1467340760573814,51.0932151425132,Unsurveyed/Urban,50,Pent Stream,1600.0,Folkestone and Hythe,1,285200.0,0
CT19 4BA,CT19,CT19 4,620742,136582,1.150532699003482,51.086060704491,Unsurveyed/Urban,50,Pent Stream,1250.0,Folkestone and Hythe,1,226700.0,0
CT19 4BD,CT19,CT19 4,620643,136544,1.1490982054433663,51.08575757783315,Unsurveyed/Urban,50,Pent Stream,1360.0,Folkestone and Hythe,1,245800.0,0
CT19 4BG,CT19,CT19 4,620666,136645,1.1494877207898373,51.086655567367,Unsurveyed/Urban,50,Pent Stream,1310.0,Folkestone and Hythe,1,49300.0,0
CT19 4BJ,CT19,CT19 4,620603,136605,1.148565200431224,51.08632063883951,Unsurveyed/Urban,50,Pent Stream,1380.0,Folkestone and Hythe,2,206900.0,0
CT19 4BL,CT19,CT19 4,620562,136559,1.1479526567163798,51.085923380022834,Unsurveyed/Urban,50,Pent Stream,1430.0,Folkestone and Hythe,1,313700.0,0
CT19 4BP,CT19,CT19 4,620543,136685,1.1477586542963985,51.08706197312386,Unsurveyed/Urban,50,Pent Stream,1430.0,Folkestone and Hythe,1,275700.0,0
CT19 4BW,CT19,CT19 4,620536,136619,1.1476186065581329,51.086472079678835,Unsurveyed/Urban,50,Pent Stream,1450.0,Folkestone and Hythe,2,158800.0,0
CT19 4BX,CT19,CT19 4,620405,136586,1.1457309831809805,51.08622609593859,Unsurveyed/Urban,50,Pent Stream,1580.0,Folkestone and Hythe,1,305600.0,0
CT19 4BZ,CT19,CT19 4,620336,136596,1.1447534319008104,51.08634236733238,Unsurveyed/Urban,50,Pent Stream,1650.0,Folkestone and Hythe,1,291900.0,0
CT19 4DR,CT19,CT19 4,620590,136709,1.1484433257686142,51.08725939982747,Unsurveyed/Urban,50,Pent Stream,1380.0,Folkestone and Hythe,1,296100.0,0
CT19 4DT,CT19,CT19 4,620500,136700,1.1471547962823105,51.087213168533054,Unsurveyed/Urban,50,Pent Stream,1470.0,Folkestone and Hythe,1,273500.0,0
CT19 4DW,CT19,CT19 4,620896,136631,1.1527579922186575,51.08644141673196,Unsurveyed/Urban,50,Pent Stream,1090.0,Folkestone and Hythe,1,158300.0,0
CT19 4EE,CT19,CT19 4,620702,136720,1.150046709760593,51.08731511648547,Unsurveyed/Urban,50,Pent Stream,1270.0,Folkestone and Hythe,1,230800.0,0
CT19 4ES,CT19,CT19 4,620393,136728,1.1456464706137859,51.08750565560138,Unsurveyed/Urban,50,Pent Stream,1580.0,Folkestone and Hythe,1,311100.0,0
CT19 4EY,CT19,CT19 4,620330,136747,1.1447599137931206,51.08770043088688,Unsurveyed/Urban,50,Pent Stream,1640.0,Folkestone and Hythe,1,316100.0,0
CT19 4FH,CT19,CT19 4,620777,136560,1.1510182119743149,51.08584971908849,Unsurveyed/Urban,50,Pent Stream,1220.0,Folkestone and Hythe,1,296400.0,0
CT19 4HJ,CT19,CT19 4,619976,136822,1.139758839491661,51.08850958257758,Unsurveyed/Urban,50,Seabrook Stream,1670.0,Folkestone and Hythe,1,190500.0,0
CT19 4HQ,CT19,CT19 4,619981,136699,1.1397552828567301,51.08740330007352,Unsurveyed/Urban,50,Seabrook Stream,1760.0,Folkestone and Hythe,1,312300.0,0
CT19 4HY,CT19,CT19 4,619729,137033,1.1363657223214851,51.09049866757654,Unsurveyed/Urban,50,Seabrook Stream,1510.0,Folkestone and Hythe,1,345300.0,0
CT19 4HZ,CT19,CT19 4,619653,137004,1.135264556460375,51.090267374825,Unsurveyed/Urban,60,Seabrook Stream,1430.0,Folkestone and Hythe,1,226300.0,0
CT19 4JE,CT19,CT19 4,619626,136849,1.1347854486010498,51.08888601840569,Unsurveyed/Urban,60,Seabrook Stream,1340.0,Folkestone and Hythe,1,4069400.0,0
CT19 4JF,CT19,CT19 4,619641,136785,1.1349604168549423,51.08830564700764,Unsurveyed/Urban,60,Seabrook Stream,1340.0,Folkestone and Hythe,1,304300.0,0
CT19 4JG,CT19,CT19 4,620062,137041,1.141118207779721,51.09044292936357,Unsurveyed/Urban,50,Pent Stream,1910.0,Folkestone and Hythe,3,285800.0,0
CT19 4JL,CT19,CT19 4,619168,136889,1.1282801057393619,51.08942021138477,Unsurveyed/Urban,60,Seabrook Stream,950.0,Folkestone and Hythe,1,314400.0,0
CT19 4JN,CT19,CT19 4,619111,136913,1.1274820063420659,51.08965745994266,Unsurveyed/Urban,60,Seabrook Stream,910.0,Folkestone and Hythe,1,246400.0,0
CT19 4JZ,CT19,CT19 4,619455,136778,1.1323044533572932,51.08831393211034,Unsurveyed/Urban,60,Seabrook Stream,1160.0,Folkestone and Hythe,1,312600.0,0
CT19 4LA,CT19,CT19 4,619349,136798,1.1308053928176964,51.08853401815189,Unsurveyed/Urban,60,Seabrook Stream,1070.0,Folkestone and Hythe,1,290700.0,0
CT19 4LJ,CT19,CT19 4,620149,137190,1.1424493161717855,51.09174737503959,Unsurveyed/Urban,50,Pent Stream,1840.0,Folkestone and Hythe,6,310300.0,0
CT19 4LT,CT19,CT19 4,619866,137192,1.1384156600895388,51.091873805325434,Unsurveyed/Urban,50,Seabrook Stream,1700.0,Folkestone and Hythe,3,224900.0,0
CT19 4NA,CT19,CT19 4,619792,137326,1.1374420837427965,51.093105279187995,Unsurveyed/Urban,50,Seabrook Stream,1710.0,Folkestone and Hythe,2,229500.0,0
CT19 4NN,CT19,CT19 4,620167,136811,1.1424751260497805,51.08833759595677,Unsurveyed/Urban,50,Pent Stream,1800.0,Folkestone and Hythe,1,310900.0,0
CT19 4NT,CT19,CT19 4,620235,137205,1.1436845955009052,51.09184906218081,Unsurveyed/Urban,50,Pent Stream,1760.0,Folkestone and Hythe,3,277500.0,0
CT19 4NX,CT19,CT19 4,620370,137224,1.145620934721893,51.091967839790605,Leptosols,50,Pent Stream,1640.0,Folkestone and Hythe,3,280200.0,0
CT19 4PT,CT19,CT19 4,620292,136888,1.1443040930844968,51.08898098974066,Unsurveyed/Urban,50,Pent Stream,1670.0,Folkestone and Hythe,1,348300.0,0
CT19 4QD,CT19,CT19 4,618703,136958,1.1216923415389215,51.090217095094246,Luvisols,60,Seabrook Stream,660.0,Folkestone and Hythe,1,282200.0,0
CT19 4QF,CT19,CT19 4,619626,137210,1.1350047760131228,51.09212730295361,Unsurveyed/Urban,50,Seabrook Stream,1500.0,Folkestone and Hythe,1,186900.0,0
CT19 4QQ,CT19,CT19 4,619518,137117,1.1334084664562372,51.09133360428416,Arenosols,60,Seabrook Stream,1360.0,Folkestone and Hythe,1,214200.0,0
CT19 4QT,CT19,CT19 4,619195,136831,1.1286298765091476,51.088889138449055,Unsurveyed/Urban,60,Seabrook Stream,940.0,Folkestone and Hythe,2,299500.0,0
CT19 4RD,CT19,CT19 4,620201,136921,1.1430268432403667,51.0893121966623,Unsurveyed/Urban,50,Pent Stream,1760.0,Folkestone and Hythe,1,267900.0,0
CT19 5AA,CT19,CT19 5,622687,136494,1.1782050481903672,51.08451948484227,Unsurveyed/Urban,20,Pent Stream,230.0,Folkestone and Hythe,3,257800.0,0
CT19 5AB,CT19,CT19 5,622654,136545,1.1777660435827866,51.0849901749565,Unsurveyed/Urban,20,Pent Stream,290.0,Folkestone and Hythe,7,297000.0,0
CT19 5AG,CT19,CT19 5,622685,136587,1.1782338098457532,51.08535523888591,Unsurveyed/Urban,20,Pent Stream,300.0,Folkestone and Hythe,7,138200.0,0
CT19 5AN,CT19,CT19 5,622485,136391,1.175262214288314,51.083673034251355,Unsurveyed/Urban,30,Pent Stream,380.0,Folkestone and Hythe,1,249400.0,0
CT19 5AS,CT19,CT19 5,622392,136434,1.173962986087597,51.084095131195326,Unsurveyed/Urban,30,Pent Stream,480.0,Folkestone and Hythe,1,311300.0,0
CT19 5AU,CT19,CT19 5,622228,136395,1.171601249499691,51.083808477831745,Unsurveyed/Urban,40,Pent Stream,630.0,Folkestone and Hythe,1,160200.0,0
CT19 5AZ,CT19,CT19 5,622383,136542,1.1739011109429094,51.085068273602374,Unsurveyed/Urban,30,Pent Stream,520.0,Folkestone and Hythe,1,292300.0,0
CT19 5BB,CT19,CT19 5,622435,136551,1.1746479051845875,51.08512893409885,Unsurveyed/Urban,30,Pent Stream,470.0,Folkestone and Hythe,3,113000.0,0
CT19 5BD,CT19,CT19 5,622471,136526,1.1751457034880661,51.0848905281711,Unsurveyed/Urban,30,Pent Stream,430.0,Folkestone and Hythe,3,256000.0,0
CT19 5BH,CT19,CT19 5,622398,136638,1.1741739797701634,51.085924379691,Unsurveyed/Urban,30,Pent Stream,490.0,Folkestone and Hythe,3,285000.0,0
CT19 5BU,CT19,CT19 5,622567,136663,1.1765984973491834,51.08608334453903,Unsurveyed/Urban,20,Pent Stream,440.0,Folkestone and Hythe,6,174300.0,0
CT19 5DA,CT19,CT19 5,622219,136896,1.1717808574705835,51.08831009807266,Unsurveyed/Urban,30,Pent Stream,260.0,Folkestone and Hythe,3,263300.0,0
CT19 5DE,CT19,CT19 5,621986,137112,1.168591834802719,51.09033956666824,Unsurveyed/Urban,30,Pent Stream,410.0,Folkestone and Hythe,1,277000.0,0
CT19 5DG,CT19,CT19 5,622429,137127,1.1749167355741685,51.090302752196074,Unsurveyed/Urban,30,Pent Stream,380.0,Folkestone and Hythe,1,271200.0,0
CT19 5DN,CT19,CT19 5,622300,137128,1.1730782509161328,51.0903617027882,Unsurveyed/Urban,30,Pent Stream,330.0,Folkestone and Hythe,1,248600.0,0
CT19 5DQ,CT19,CT19 5,622443,137202,1.1751624787283317,51.09097069806251,Unsurveyed/Urban,30,Pent Stream,330.0,Folkestone and Hythe,1,294100.0,0
CT19 5DS,CT19,CT19 5,622142,137677,1.171163116487439,51.095351963079175,Unsurveyed/Urban,40,Pent Stream,240.0,Folkestone and Hythe,1,291500.0,0
CT19 5DZ,CT19,CT19 5,622100,137500,1.1704554994574699,51.093779056719576,Unsurveyed/Urban,40,Pent Stream,140.0,Folkestone and Hythe,1,287000.0,0
CT19 5EB,CT19,CT19 5,622069,137607,1.170079256208358,51.09475173195145,Unsurveyed/Urban,40,Pent Stream,220.0,Folkestone and Hythe,1,293100.0,0
CT19 5EE,CT19,CT19 5,622020,137750,1.1694684656208774,51.0960545893512,Unsurveyed/Urban,50,Pent Stream,370.0,Folkestone and Hythe,1,251400.0,0
CT19 5EF,CT19,CT19 5,621977,137636,1.1687853309769805,51.095047693512676,Unsurveyed/Urban,50,Pent Stream,310.0,Folkestone and Hythe,1,259300.0,0
CT19 5EP,CT19,CT19 5,622467,136768,1.1752375750353776,51.08706482343131,Unsurveyed/Urban,20,Pent Stream,510.0,Folkestone and Hythe,3,247100.0,0
CT19 5FP,CT19,CT19 5,621788,137242,1.1658487707985759,51.09158329059136,Unsurveyed/Urban,40,Pent Stream,480.0,Folkestone and Hythe,1,275900.0,0
CT19 5HA,CT19,CT19 5,620487,136737,1.1469920318974614,51.0875503671367,Unsurveyed/Urban,40,Pent Stream,1480.0,Folkestone and Hythe,1,282900.0,0
CT19 5HB,CT19,CT19 5,622018,136275,1.168534103073737,51.08281231934628,Unsurveyed/Urban,40,Pent Stream,580.0,Folkestone and Hythe,1,266200.0,0
CT19 5HG,CT19,CT19 5,621818,136332,1.1657181879537668,51.08340138699521,Unsurveyed/Urban,40,Pent Stream,540.0,Folkestone and Hythe,1,264100.0,0
CT19 5HH,CT19,CT19 5,621955,136453,1.167745326669665,51.08443482363939,Unsurveyed/Urban,40,Pent Stream,400.0,Folkestone and Hythe,1,259000.0,0
CT19 5HW,CT19,CT19 5,621961,136611,1.167927840067213,51.085851083533676,Unsurveyed/Urban,30,Pent Stream,250.0,Folkestone and Hythe,1,391500.0,0
CT19 5HY,CT19,CT19 5,622232,136569,1.1717652003620482,51.085369157024246,Unsurveyed/Urban,30,Pent Stream,390.0,Folkestone and Hythe,1,259600.0,0
CT19 5JF,CT19,CT19 5,621795,136928,1.165755918231725,51.08876138049068,Unsurveyed/Urban,30,Pent Stream,180.0,Folkestone and Hythe,1,253400.0,0
CT19 5JP,CT19,CT19 5,621685,136360,1.1638394913782748,51.0837041491259,Unsurveyed/Urban,40,Pent Stream,570.0,Folkestone and Hythe,1,26700.0,0
CT19 5JT,CT19,CT19 5,621556,137518,1.1627103003819768,51.0941509217059,Unsurveyed/Urban,50,Pent Stream,670.0,Folkestone and Hythe,1,273600.0,0
CT19 5JW,CT19,CT19 5,621718,137052,1.1647342377023382,51.089904443881935,Unsurveyed/Urban,40,Pent Stream,310.0,Folkestone and Hythe,1,286800.0,0
CT19 5JZ,CT19,CT19 5,621606,137447,1.163379662416313,51.09349415348882,Unsurveyed/Urban,40,Pent Stream,620.0,Folkestone and Hythe,1,293400.0,0
CT19 5LE,CT19,CT19 5,621118,136988,1.1561410846907618,51.08956126107332,Unsurveyed/Urban,40,Pent Stream,860.0,Folkestone and Hythe,6,254300.0,0
CT19 5LF,CT19,CT19 5,621215,136997,1.157529480309017,51.08960469433935,Unsurveyed/Urban,40,Pent Stream,760.0,Folkestone and Hythe,5,265100.0,0
CT19 5LN,CT19,CT19 5,621160,137294,1.156927075924996,51.09229248307237,Unsurveyed/Urban,40,Pent Stream,920.0,Folkestone and Hythe,3,386900.0,0
CT19 5LQ,CT19,CT19 5,621314,136944,1.1589084355863608,51.08909067780216,Unsurveyed/Urban,40,Pent Stream,660.0,Folkestone and Hythe,3,379100.0,0
CT19 5LU,CT19,CT19 5,621520,137437,1.162147369553704,51.093437568175695,Unsurveyed/Urban,40,Pent Stream,730.0,Folkestone and Hythe,1,243800.0,0
CT19 5LX,CT19,CT19 5,621432,137424,1.1608847257666115,51.09335480621228,Unsurveyed/Urban,40,Pent Stream,780.0,Folkestone and Hythe,1,328900.0,0
CT19 5LZ,CT19,CT19 5,621292,137352,1.1588445628117372,51.09276235511316,Unsurveyed/Urban,40,Pent Stream,830.0,Folkestone and Hythe,1,245900.0,0
CT19 5NB,CT19,CT19 5,621249,137187,1.1581304920950342,51.09129749202789,Unsurveyed/Urban,40,Pent Stream,790.0,Folkestone and Hythe,3,269100.0,0
CT19 5ND,CT19,CT19 5,621226,137131,1.1577683066872795,51.09080356493617,Unsurveyed/Urban,40,Pent Stream,790.0,Folkestone and Hythe,7,275200.0,0
CT19 5NF,CT19,CT19 5,623114,136821,1.1844935651299637,51.08728958215038,Unsurveyed/Urban,40,Pent Stream,550.0,Folkestone and Hythe,1,249700.0,0
CT19 5NN,CT19,CT19 5,623069,136934,1.1839217859514675,51.08832160689279,Unsurveyed/Urban,40,Pent Stream,630.0,Folkestone and Hythe,1,274100.0,0
CT19 5NW,CT19,CT19 5,622971,136947,1.182532730408552,51.088476396374965,Unsurveyed/Urban,30,Pent Stream,620.0,Folkestone and Hythe,1,264100.0,0
CT19 5NZ,CT19,CT19 5,622875,137245,1.1813478848156007,51.09118918775473,Unsurveyed/Urban,40,Pent Stream,680.0,Folkestone and Hythe,1,252500.0,0
CT19 5PF,CT19,CT19 5,622921,137290,1.182031446366978,51.0915753447209,Unsurveyed/Urban,50,Pent Stream,710.0,Folkestone and Hythe,1,288300.0,0
CT19 5PS,CT19,CT19 5,622498,137232,1.175965066015798,51.0912187295614,Unsurveyed/Urban,30,Pent Stream,350.0,Folkestone and Hythe,1,292500.0,0
CT19 5PU,CT19,CT19 5,622292,137525,1.1732083474160788,51.09392918397485,Unsurveyed/Urban,40,Pent Stream,100.0,Folkestone and Hythe,1,256000.0,0
